VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR
13;20;22;"Hugo";"Strachvic";"";"";46;"správce nemovitostí";"Kromìøí";588296;721;721;"A";125;0;1.48;"N";0;0
13;21;1;"Radek";"Vondráèek";"Mgr.";"";43;"Poslanec";"Kromìøí";588296;768;768;"A";4687;5.53;5.53;"A";1;0
13;21;2;"Pavel";"Pustìjovskı";"Ing.";"";45;"Manaer";"Valašské Meziøíèí";545058;768;768;"A";2863;0;3.37;"A";2;0
13;21;3;"Margita";"Balaštíková";"";"";50;"Poslankynì";"Tupesy";592722;768;768;"A";2489;0;2.93;"A";3;0
13;21;4;"Marek";"Novák";"";"";41;"Manaer podpory prodeje";"Zlín";585068;768;768;"A";1657;0;1.95;"A";4;0
13;21;5;"Jiøí";"Koneènı";"";"";44;"Pøedseda pøedstavenstva";"Holešov";588458;768;768;"A";1027;0;1.21;"N";0;1
13;21;6;"Yvona";"Wojaczková";"PaedDr.";"";53;"Místostarostka";"Valašské Meziøíèí";545058;768;768;"A";2314;0;2.73;"N";0;2
13;21;7;"Pavel";"Vardan";"Ing.";"";47;"Místostarosta";"Kunovice";550744;768;768;"A";1453;0;1.71;"N";0;3
13;21;8;"Vratislav";"Kozák";"doc. Ing.";"Ph.D.";61;"Akademickı pracovník";"Spytihnìv";585793;768;768;"A";1026;0;1.21;"N";0;4
13;21;9;"Miroslav";"Sadílek";"Bc.";"";46;"Manaer";"Kostelany";588521;768;768;"A";558;0;.65;"N";0;5
13;21;10;"Hana";"Veèerková";"Bc.";"DiS.";48;"Technik";"Otrokovice";585599;768;768;"A";1194;0;1.4;"N";0;6
13;21;11;"Lubomír";"Bocheza";"";"";60;"ivnostník";"Kromìøí";588296;768;768;"A";661;0;.77;"N";0;7
13;21;12;"Radek";"Všeteèka";"";"";46;"Øeditel spoleènosti";"Uherskı Brod";592731;768;768;"A";697;0;.82;"N";0;8
13;21;13;"Radim";"Holiš";"Ing.";"";42;"Starosta";"Ronov pod Radhoštìm";544841;768;768;"A";2469;0;2.91;"N";0;9
13;21;14;"Martin";"Déva";"Ing.";"";45;"Øeditel exportu";"Vizovice";585939;768;768;"A";483;0;.56;"N";0;10
13;21;15;"Jarmila";"Slováková";"";"";55;"Øeditelka rodinného centra";"Kromìøí";588296;768;768;"A";1056;0;1.24;"N";0;11
13;21;16;"Pavel";"Turèin";"Mgr.";"";42;"Zástupce øeditele";"Ostroská Lhota";592455;768;768;"A";612;0;.72;"N";0;12
13;21;17;"Robert";"Strínek";"Bc.";"";48;"Starosta";"Valašské Meziøíèí";545058;768;768;"A";2362;0;2.78;"N";0;13
13;21;18;"Jiøí";"Sukop";"Ing.";"";58;"Námìstek hejtmana";"Zlín";585068;768;768;"A";1379;0;1.62;"N";0;14
13;21;19;"Jaromír";"ùrek";"Ing. Bc.";"MBA";45;"Vedoucí odboru správy majetku";"Hulín";588491;768;768;"A";448;0;.52;"N";0;15
13;21;20;"Jakub";"Drápal";"Mgr.";"";36;"Právník";"Buchlovice";592102;768;768;"A";860;0;1.01;"N";0;16
13;21;21;"Michal";"Korabík";"Ing.";"MBA";41;"Øeditel spoleènosti";"Vsetín";541630;768;768;"A";926;0;1.09;"N";0;17
13;21;22;"Petr";"Èechmánek";"Ing.";"";36;"Pedagog volného èasu";"Slavièín";585751;768;768;"A";935;0;1.1;"N";0;18
13;22;1;"Daniel";"Hlubík";"Ing.";"";46;"podnikatel";"Pøerov";511382;99;1127;"A";4;0;2.17;"N";0;0
13;22;2;"Pavla";"Cifrová";"";"";49;"podnikatelka";"Hranice";513750;99;1127;"A";2;0;1.08;"N";0;0
13;22;3;"Roman";"Balajka";"Bc.";"";44;"podnikatel";"Trnávka";569755;99;1127;"A";3;0;1.63;"N";0;0
13;22;4;"Vlastimil";"Špandel";"";"";36;"podnikatel";"Karviná";598917;99;1127;"A";2;0;1.08;"N";0;0
13;22;5;"Radim";"Pinkas";"Bc.";"";41;"podnikatel";"Rychvald";599107;99;1127;"A";2;0;1.08;"N";0;0
13;22;6;"Miroslav";"Janèík";"Ing.";"";28;"zamìstnanec";"Sobìchleby";517844;99;1127;"A";1;0;.54;"N";0;0
13;22;7;"Jarmila";"Tramitová";"Ing.";"";35;"bankovní úøednice";"Bezmìrov";588326;99;1127;"A";3;0;1.63;"N";0;0
13;22;8;"Tadeáš";"Stanovskı";"Bc.";"";24;"student VŠ";"Bystøice pod Hostınem";588393;99;1127;"A";4;0;2.17;"N";0;0
13;22;9;"Josef";"Janeèka";"";"";65;"èlen zastupitelstva obce";"Brusné";588377;99;1127;"A";1;0;.54;"N";0;0
13;22;10;"Simona";"Tomanèíková";"";"";37;"úèetní";"Køtomil";552780;99;1127;"A";0;0;0;"N";0;0
13;22;11;"Eva";"Majdiaková";"";"";60;"podnikatelka";"Kopøivnice";599565;99;1127;"A";0;0;0;"N";0;0
13;22;12;"Ondøej";"Rybka";"";"";33;"podnikatel";"Bystøice pod Hostınem";588393;99;1127;"A";4;0;2.17;"N";0;0
13;22;13;"Eva";"Lamová";"";"";56;"podnikatelka";"Prostøední Beèva";544698;99;1127;"A";0;0;0;"N";0;0
13;22;14;"Leona";"Bukovská";"";"";50;"úèetní";"Valtice";584975;99;1127;"A";3;0;1.63;"N";0;0
13;22;15;"Monika";"Košárková";"";"";41;"krupiérka";"Ostrava";4;99;1127;"A";2;0;1.08;"N";0;0
13;22;16;"Petr";"Lehnert";"";"";48;"operátor ve vırobì";"Bordovice";568431;99;1127;"A";0;0;0;"N";0;0
13;22;17;"Alena";"Legutová";"";"";40;"obchodní zástupce";"Dobrá";598089;99;1127;"A";2;0;1.08;"N";0;0
13;22;18;"Markéta";"Mikešová";"Ing.";"";40;"ekonomka";"Døevohostice";513229;99;1127;"A";4;0;2.17;"N";0;0
13;22;19;"Jan";"Zajíèek";"";"";33;"tesaø";"Bohuslavice";589292;99;1127;"A";1;0;.54;"N";0;0
13;22;20;"Jakub";"Mikulok";"";"";32;"automechanik";"Tøinec";598810;99;1127;"A";1;0;.54;"N";0;0
13;22;21;"Even";"Sokola";"";"";51;"podnikatel";"Karviná";598917;99;1127;"A";1;0;.54;"N";0;0
13;23;1;"Jiøí";"Beránek";"";"DiS.";31;"manaer";"Lukoveèek";557145;1125;1125;"A";33;6.91;6.91;"N";0;0
13;23;2;"Antonín";"Juøica";"";"";41;"OSVÈ";"Seninka";544906;1125;1125;"A";24;5.03;5.03;"N";0;0
13;23;3;"Michal";"Sekyra";"";"";46;"kamenosochaø";"Hvozdná";585289;1125;1125;"A";37;7.75;7.75;"N";0;0
13;23;4;"Petr";"Peèeòa";"";"";43;"dìlník";"Zlín";585068;1125;1125;"A";26;5.45;5.45;"N";0;0
13;23;5;"Roman";"Kubíèek";"";"";52;"historik";"Otrokovice";585599;99;1125;"A";18;0;3.77;"N";0;0
13;23;6;"Vìra";"Moudrá";"";"";42;"dìlnice";"Zlín";585068;99;1125;"A";19;0;3.98;"N";0;0
13;23;7;"Petr";"Krajèa";"";"";49;"øidiè MKD";"Zlín";585068;99;1125;"A";9;0;1.88;"N";0;0
13;23;8;"Miloslav";"Machalíèek";"";"";49;"elektrotechnik";"Zlín";585068;1125;1125;"A";17;0;3.56;"N";0;0
13;23;9;"Jan";"Mrnuštík";"";"";59;"ivnostník";"Zlín";585068;99;1125;"A";7;0;1.46;"N";0;0
13;23;10;"Adéla";"Trúsiková";"";"";23;"kuchaøka";"Skrbeò";552151;99;1125;"A";8;0;1.67;"N";0;0
13;23;11;"Pavel";"Tichı";"";"";42;"dìlník";"Petrov";586480;99;1125;"A";7;0;1.46;"N";0;0
13;23;12;"David";"Stanìk";"";"";25;"kuchaø";"Fryšták";585211;99;1125;"A";7;0;1.46;"N";0;0
13;23;13;"Vojtìch";"Doleal";"";"";47;"dìlník";"Zlín";585068;99;1125;"A";16;0;3.35;"N";0;0
13;23;14;"František";"Kolaøík";"";"";71;"dùchodce";"Zlín";585068;99;1125;"A";3;0;.62;"N";0;0
13;24;1;"Ondøej";"Benešík";"Mgr.";"";41;"poslanec Parlamentu Èeské republiky";"Strání";592617;1;1;"A";4150;12.33;12.33;"A";1;0
13;24;2;"Ludvík";"Hovorka";"Ing.";"";54;"poslanec Parlamentu Èeské republiky";"Šumice";592676;1;1;"A";3777;11.23;11.23;"N";0;1
13;24;3;"Vojtìch";"Ryza";"Ing.";"";45;"starosta obce Lideèko";"Lideèko";544370;1;1;"A";2768;8.23;8.23;"N";0;2
13;24;4;"Pavel";"Karhan";"Ing.";"";55;"podnikatel, zastupitel mìsta Holešov";"Holešov";588458;1;1;"A";1071;0;3.18;"N";0;5
13;24;5;"Štìpán";"Bekárek";"Mgr.";"";50;"pedagog na Arcibiskupském gymnáziu v Kromìøíi";"Kromìøí";588296;1;1;"A";2540;7.55;7.55;"N";0;3
13;24;6;"Miroslav";"Kašnı";"Mgr.";"";57;"radní Zlínského kraje, zastupitel mìsta Zlín";"Zlín";585068;1;1;"A";1594;0;4.73;"N";0;6
13;24;7;"Josef";"Bazala";"";"";57;"starosta mìsta Staré Mìsto, zastupitel ZK";"Staré Mìsto";550752;1;1;"A";1583;0;4.7;"N";0;7
13;24;8;"Aleš";"Dufek";"Mgr.";"";43;"advokát, zastupitel mìsta Zlín, zastupitel ZK";"Zlín";585068;1;1;"A";1122;0;3.33;"N";0;8
13;24;9;"Simona";"Hlaváèová";"Mgr.";"";40;"místostarostka mìsta Vsetín";"Vsetín";541630;1;1;"A";1057;0;3.14;"N";0;9
13;24;10;"Pavel";"Motyèka";"PhDr.";"Ph.D.";43;"statutární místostarosta mìsta Kromìøí, pedagog";"Kromìøí";588296;1;1;"A";1854;5.51;5.51;"N";0;4
13;24;11;"Zdislava";"Odstrèilová";"Mgr. Bc.";"";50;"øeditelka Diakonie ÈCE-støedisko Val. Meziøíèí";"Valašské Meziøíèí";545058;1;1;"A";1094;0;3.25;"N";0;10
13;24;12;"Ferdinand";"Kubáník";"Ing.";"";35;"øeditel Mìstské nemocnice s poliklinikou Uh. Brod";"Uherskı Brod";592731;1;1;"A";951;0;2.82;"N";0;11
13;24;13;"Markéta";"Halaštová";"";"DiS.";42;"sociální pracovnice";"Fryšták";585211;1;1;"A";352;0;1.04;"N";0;12
13;24;14;"Milan";"Jelínek";"Mgr.";"";38;"øeditel Charity Holešov";"Bystøice pod Hostınem";588393;1;1;"A";535;0;1.59;"N";0;13
13;24;15;"Jaroslav";"Masaø";"";"";49;"starosta obce Dolní Lhota";"Dolní Lhota";585173;1;1;"A";410;0;1.21;"N";0;14
13;24;16;"Josef";"Vrátník";"Ing.";"";63;"místostarosta mìsta Valašské Meziøíèí";"Valašské Meziøíèí";545058;1;1;"A";481;0;1.43;"N";0;15
13;24;17;"Antonín";"Jonášek";"Ing.";"";51;"manaer";"Tlumaèov";585858;1;1;"A";176;0;.52;"N";0;16
13;24;18;"Martin";"Køian";"Ing.";"";43;"starosta mìsta Hluk";"Hluk";592170;1;1;"A";519;0;1.54;"N";0;17
13;24;19;"Jiljí";"Kubrickı";"Bc.";"";42;"starosta obce Zašová";"Zašová";545236;1;1;"A";470;0;1.39;"N";0;18
13;24;20;"Albìta";"Volfová";"Mgr.";"";29;"psycholoka";"Zlín";585068;1;1;"A";662;0;1.96;"N";0;19
13;24;21;"Jiøina";"Galušková";"Ing.";"";54;"místostarostka mìsta Uherskı Ostroh";"Uherskı Ostroh";592749;1;1;"A";537;0;1.59;"N";0;20
13;24;22;"Vojtìch";"Volf";"";"";29;"obchodník ve strojírenství";"Zlín";585068;1;1;"A";427;0;1.26;"N";0;21
13;26;1;"Jana";"Juøenèáková";"Ing.";"";54;"daòová poradkynì, ekonomka";"Rokytnice";556980;1176;1176;"A";165;7.71;7.71;"N";0;0
13;26;2;"Štìpánka";"Pokorníková";"Mgr.";"";46;"øeditelka nadace podporující novorozené dìti";"lutava";586013;99;1176;"A";100;0;4.67;"N";0;0
13;26;3;"Libuše";"Bídová";"Mgr.";"";41;"starostka obce Nezdenice";"Nezdenice";592421;99;1176;"A";119;5.56;5.56;"N";0;0
13;26;4;"Olga";"Tkáèová";"Ing.";"";58;"starostka obce Pozlovice";"Pozlovice";549401;99;1176;"A";67;0;3.13;"N";0;0
13;26;5;"Jindøiška";"Hebelková";"MUDr.";"";46;"všeobecná praktická lékaøka";"Teèovice";549649;99;1176;"A";79;0;3.69;"N";0;0
13;26;6;"Tomáš";"Hebelka";"JUDr.";"";50;"øeditel divize";"Teèovice";549649;99;1176;"A";57;0;2.66;"N";0;0
13;26;7;"Blanka";"Èechmánková";"Mgr.";"";50;"pracovnice Èeské pošty";"Otrokovice";585599;99;1176;"A";10;0;.46;"N";0;0
13;26;8;"Pavel";"Janata";"";"";51;"manaer obchodu";"Zlín";585068;99;1176;"A";30;0;1.4;"N";0;0
13;26;9;"Hynek";"Luèan";"";"";49;"majitel staroitnictví";"Uherské Hradištì";592005;99;1176;"A";25;0;1.16;"N";0;0
13;26;10;"Jana";"Foltınová";"";"";43;"pracovnice Èeské pošty";"Zdounky";589195;99;1176;"A";13;0;.6;"N";0;0
13;26;11;"Tomáš";"Krajèa";"";"";41;"øeditel spoleènosti";"Slušovice";585777;99;1176;"A";20;0;.93;"N";0;0
13;26;12;"Ota";"Kriegler";"";"";53;"vedoucí provozu";"Horní Beèva";542687;1176;1176;"A";39;0;1.82;"N";0;0
13;26;13;"Tomáš";"Polách";"";"";40;"OSVÈ,  bıvalı prvoligovı fotbalista";"Brumov-Bylnice";585114;99;1176;"N";0;0;0;"N";0;0
13;26;14;"Alice";"Štysová";"Bc.";"";25;"asistentka";"Valašské Meziøíèí";545058;99;1176;"A";16;0;.74;"N";0;0
13;26;15;"Irena";"Bandriová";"";"";50;"uèitelka základní umìlecké školy";"Prakšice";592536;99;1176;"A";15;0;.7;"N";0;0
13;26;16;"Petr";"Kukla";"Ing.";"";47;"starosta obce Bøezolupy, OSVÈ";"Bøezolupy";592081;99;1176;"A";34;0;1.59;"N";0;0
13;26;17;"Ladislav";"Vyslouil";"";"";56;"seøizovaè";"Vsetín";541630;99;1176;"A";14;0;.65;"N";0;0
13;26;18;"Zuzana";"Moravèíková";"Bc.";"";38;"realitní makléøka";"Brumov-Bylnice";585114;99;1176;"A";11;0;.51;"N";0;0
13;26;19;"Alena";"Bártová";"";"";59;"montání pracovnice";"Slavièín";585751;99;1176;"A";18;0;.84;"N";0;0
13;26;20;"Tomáš";"Nádvorník";"";"";23;"brusiè";"Uherské Hradištì";592005;99;1176;"A";29;0;1.35;"N";0;0
13;26;21;"Ivo";"Koòaøík";"";"";29;"specialista trvalého zlepšování v logistice";"Ronov pod Radhoštìm";544841;99;1176;"A";28;0;1.3;"N";0;0
13;26;22;"Dušan";"Pokornı";"";"";39;"øidiè,starosta Sboru dobrovolnıch hasièù Vigantice";"Ronov pod Radhoštìm";544841;99;1176;"A";30;0;1.4;"N";0;0
13;27;1;"Ludevít";"Grmela";"";"";56;"fotbalovı trenér";"Brno";3;99;1182;"A";33;6.14;6.14;"N";0;0
13;27;2;"Zdenìk";"Stubley";"Ing.";"";66;"podnikatel";"Kromìøí";588296;99;1182;"A";7;0;1.3;"N";0;0
13;27;3;"Ivan";"Blaha";"";"";62;"trenér mládee";"Zlín";585068;99;1182;"A";23;0;4.28;"N";0;0
13;27;4;"Jarmila";"Zdrailová";"";"";52;"administrativní pracovnice";"Bystøice pod Hostınem";588393;99;1182;"A";11;0;2.04;"N";0;0
13;27;5;"Jan";"Mazoch";"";"";32;"trenér skokanù";"Frenštát pod Radhoštìm";599344;99;1182;"A";37;6.89;6.89;"N";0;0
13;27;6;"Tatiana";"Volasová";"";"";38;"sportovní manaerka";"Kunovice";550744;99;1182;"A";6;0;1.11;"N";0;0
13;27;7;"Jan";"Pavlica";"";"";54;"trenér skokanù lyaøù";"Zubøí";545252;99;1182;"A";30;5.58;5.58;"N";0;0
13;27;8;"Radomír";"Novák";"Ing.";"";61;"trenér mládee";"Zlín";585068;99;1182;"A";13;0;2.42;"N";0;0
13;27;9;"Gabriela";"Galetková";"";"";46;"vedoucí provozu";"Vsetín";541630;99;1182;"A";3;0;.55;"N";0;0
13;27;10;"Marek";"Fiurášek";"";"";42;"trenér biatlonu";"Hutisko-Solanec";542814;99;1182;"A";28;5.21;5.21;"N";0;0
13;27;11;"Miroslav";"Spáèil";"Ing.";"";62;"zástupce øeditele";"Kromìøí";588296;99;1182;"N";0;0;0;"N";0;0
13;27;12;"Martin";"Hrstka";"";"";31;"profesionální házenkáø";"Zubøí";545252;99;1182;"A";31;5.77;5.77;"N";0;0
13;27;13;"Jan";"Fiedler";"";"";38;"pøedseda TJ Ronov pod Radhostìm";"Ronov pod Radhoštìm";544841;99;1182;"A";14;0;2.6;"N";0;0
13;27;14;"Jan";"Vykopal";"";"";52;"podnikatel";"Zlín";585068;99;1182;"A";6;0;1.11;"N";0;0
13;27;15;"Josef";"Liška";"Ing.";"";48;"pøedseda JZD";"Støílky";589039;99;1182;"N";0;0;0;"N";0;0
13;27;16;"Eva";"Malková";"";"";54;"pracovník sázkového provozu";"Hluk";592170;99;1182;"A";2;0;.37;"N";0;0
13;27;17;"Lukáš";"Havlík";"";"";37;"pøedseda tenisového klubu";"Kunovice";550744;99;1182;"A";6;0;1.11;"N";0;0
13;27;18;"Pavlína";"Palèíková";"";"";44;"podnikatelka";"Knìpole";592269;99;1182;"A";11;0;2.04;"N";0;0
13;27;19;"Èestmír";"Grmela";"";"";61;"instalatér";"Kromìøí";588296;99;1182;"A";7;0;1.3;"N";0;0
13;27;20;"Yveta";"Sıkorová";"";"";53;"trenérka tenisu";"Kunovice";550744;99;1182;"A";8;0;1.48;"N";0;0
13;27;21;"Martin";"Otto";"";"";34;"sportovní fotograf";"Kunovice";550744;99;1182;"A";7;0;1.3;"N";0;0
13;27;22;"Jaroslav";"Baïura";"";"";61;"trenér fotbalu";"Kromìøí";588296;99;1182;"N";0;0;0;"N";0;0
13;28;1;"Jaroslav";"Andres";"Bc.";"";51;"bezpeènostní poradce";"Ústí nad Labem";5;764;156;"A";13;0;3.11;"N";0;0
13;28;2;"Lukáš";"Brandtner";"";"";22;"technik";"Vigantice";545210;156;156;"A";24;5.75;5.75;"N";0;0
13;28;3;"Martin";"Vavøík";"";"";40;"stavební zámeèník";"Kojetín";514055;156;156;"A";9;0;2.15;"N";0;0
13;28;4;"Marie";"Suchá";"";"";66;"podnikatelka";"Ústí nad Labem";5;764;156;"A";7;0;1.67;"N";0;0
13;28;5;"Antonín";"Poledník";"";"";35;"stavaø";"Velká Bystøice";505609;99;156;"A";4;0;.95;"N";0;0
13;28;6;"František";"Veèeø";"";"";37;"øidiè";"Olomouc";500496;156;156;"A";9;0;2.15;"N";0;0
13;28;7;"Marcela";"Stodolová";"";"";54;"obchodnice";"Mostkovice";589730;99;156;"A";3;0;.71;"N";0;0
13;28;8;"Michal";"Podešva";"";"";72;"dùchodce";"Velké Karlovice";545163;99;156;"A";2;0;.47;"N";0;0
13;28;9;"Ladislav";"Mrvík";"";"";33;"dìlník";"Ústí nad Labem";5;764;156;"A";3;0;.71;"N";0;0
13;28;10;"Tomáš";"Levinskı";"";"";39;"skladovı manipulant";"Hoška";560898;156;156;"A";3;0;.71;"N";0;0
13;28;11;"Pavel";"Schuster";"MUDr.";"";60;"lékaø";"Praha";1;156;156;"A";8;0;1.91;"N";0;0
13;28;12;"Vladimíra";"Vrchová";"";"";68;"dùchodkynì";"Prostìjov";589250;156;156;"A";1;0;.23;"N";0;0
13;28;13;"Martin";"Tøetina";"";"";24;"operátor vıroby";"Hranice";513750;156;156;"A";7;0;1.67;"N";0;0
13;28;14;"Zdenìk";"Pošváø";"";"";45;"eleznièní správce";"Nıøany";559300;156;156;"A";0;0;0;"N";0;0
13;28;15;"Jan";"Kytka";"";"";37;"stavebník";"Obrnice";567337;156;156;"A";3;0;.71;"N";0;0
13;28;16;"Lucie";"Svátková";"";"";37;"prodavaèka";"Plzeò";2;156;156;"A";3;0;.71;"N";0;0
13;28;17;"Milan";"Bìle";"";"";33;"skladník";"Mladı Smolivec";558061;99;156;"A";4;0;.95;"N";0;0
13;28;18;"Antonín";"Borna";"";"";27;"øidiè";"Chropynì";588512;99;156;"A";10;0;2.39;"N";0;0
13;28;19;"Tomáš";"Luckı";"";"";28;"stavební manipulant";"Holešov";588458;99;156;"A";2;0;.47;"N";0;0
13;28;20;"Michal";"Tomek";"";"";23;"øidiè";"Velké Karlovice";545163;99;156;"A";10;0;2.39;"N";0;0
13;28;21;"Josef";"Kopeckı";"";"";30;"operátor vıroby";"Hranice";513750;99;156;"A";6;0;1.43;"N";0;0
13;28;22;"Petr";"Stodola";"";"";56;"invalidní dùchodce";"Mostkovice";589730;99;156;"A";3;0;.71;"N";0;0
13;29;1;"Jaroslav";"Holík";"Ing.";"";64;"poslanec Poslanecké snìmovny Parlamentu ÈR";"Bøezùvky";585149;1114;1114;"A";1426;0;3.75;"A";1;0
13;29;2;"Jaroslav";"Dvoøák";"MUDr.";"";59;"lékaø neurolog";"Valašské Meziøíèí";545058;1114;1114;"A";1693;0;4.45;"A";2;0
13;29;3;"Robert";"Hampl";"";"";42;"ivnostník";"Chvalèov";506737;1114;1114;"A";640;0;1.68;"N";0;1
13;29;4;"Alexandr";"Grozickı";"";"";48;"ivnostník";"Kunovice";550744;1114;1114;"A";497;0;1.3;"N";0;2
13;29;5;"Pavel";"Dohnal";"Ing.";"";56;"øeditel domova pro seniory";"Hluk";592170;83;1114;"A";981;0;2.58;"N";0;3
13;29;6;"Antonín";"Koèaø";"PhDr.";"CSc.";68;"jednatel spoleènosti";"Praha";1;99;1114;"A";295;0;.77;"N";0;4
13;29;7;"Anna";"Stodùlková";"";"";58;"administrativní pracovnice";"Valašské Meziøíèí";545058;1114;1114;"A";516;0;1.35;"N";0;5
13;29;8;"Milan";"Hoøínek";"";"";61;"øidiè MZD";"Chropynì";588512;1114;1114;"A";285;0;.74;"N";0;6
13;29;9;"František";"Kadlèek";"";"";52;"ivnostník";"Huštìnovice";592218;1114;1114;"A";275;0;.72;"N";0;7
13;29;10;"Jaroslav";"Derka";"Ing. Mgr.";"";72;"støedoškolskı profesor";"Morkovice-Slíany";588768;1114;1114;"A";346;0;.91;"N";0;8
13;29;11;"Lukáš";"Heitel";"";"";30;"ivnostník";"Valašské Meziøíèí";545058;1114;1114;"A";580;0;1.52;"N";0;9
13;29;12;"Jarmila";"Blaková";"";"";64;"ivnostnice";"Bystøice pod Hostınem";588393;1114;1114;"A";259;0;.68;"N";0;10
13;29;13;"Radomír";"Pavelka";"";"";53;"ivnostník";"Napajedla";585513;1114;1114;"A";262;0;.68;"N";0;11
13;29;14;"Michaela";"Hıblová";"";"";42;"sociální pracovnice";"Hošálková";542750;1114;1114;"A";565;0;1.48;"N";0;12
13;29;15;"Hana";"Vachová";"";"";52;"ivnostnice";"Bøezùvky";585149;1114;1114;"A";230;0;.6;"N";0;13
13;29;16;"Karla";"Krejèí";"";"";64;"plastikáøka";"Chropynì";588512;1114;1114;"A";190;0;.49;"N";0;14
13;29;17;"Jaroslav";"Vainlich";"";"";63;"ivnostník";"Ostroská Nová Ves";592463;1114;1114;"A";138;0;.36;"N";0;15
13;29;18;"Milan";"Palièka";"";"";37;"ivnostník";"Valašské Meziøíèí";545058;1114;1114;"A";502;0;1.32;"N";0;16
13;29;19;"Martin";"Stehlík";"";"";29;"strojaø";"Zlín";585068;1114;1114;"A";679;0;1.78;"N";0;17
13;29;20;"Tomáš";"Táborskı";"";"";43;"øeditel spoleènosti";"Halenkov";542679;1114;1114;"A";288;0;.75;"N";0;18
13;29;21;"Petr";"Bystøickı";"";"";39;"technik kvality";"Salaš";592561;83;1114;"A";518;0;1.36;"N";0;19
13;29;22;"Alexandr";"Škrábal";"";"";56;"ivnostník";"Zlín";585068;1114;1114;"A";345;0;.9;"N";0;20
13;30;1;"Lubomír";"Neèas";"MUDr.";"";62;"všeobecnı praktickı a sportovní lékaø Zlín";"Zlín";585068;724;724;"A";204;10.36;10.36;"N";0;0
13;30;2;"Jan";"Popelka";"doc. RSDr.";"CSc.";64;"dlouholetı starosta obce Hradèovice";"Hradèovice";592200;99;724;"A";126;6.39;6.39;"N";0;0
13;30;3;"Aleš";"Bosák";"Bc.";"";35;"starosta obce Vìky,spoluzakladatel TJ Sokol Vìky";"Vìky";589128;99;724;"A";75;0;3.8;"N";0;0
13;30;4;"Roman";"Lebloch";"Mgr.";"";57;"øeditel ZŠ Luhaèovice, èlen Rady mìsta Luhaèovice";"Luhaèovice";585459;99;724;"A";59;0;2.99;"N";0;0
13;30;5;"Milan";"Zeman";"";"";58;"èlen Rady mìsta Zubøí, odbornı lesní hospodáø";"Zubøí";545252;724;724;"A";42;0;2.13;"N";0;0
13;30;6;"Adam";"Skovajsa";"Ing.";"";34;"uèitel Obchodní akademie Uherské Hradištì";"Bílovice";592030;99;724;"A";86;0;4.36;"N";0;0
13;30;7;"Václav";"Tomášek";"Ing.";"CSc.";62;"øeditel strojírenské firmy";"Zlín";585068;724;724;"A";66;0;3.35;"N";0;0
13;30;8;"Jana";"Raczová";"Ing.";"";49;"lesní inenırka, místostarostka obce Zdounky";"Zdounky";589195;99;724;"A";51;0;2.59;"N";0;0
13;30;9;"Miloslav";"Regner";"";"";67;"øeditel Barum Czech Rally Zlín";"Zlín";585068;99;724;"A";64;0;3.25;"N";0;0
13;30;10;"Jiøí";"Macháèek";"Ing.";"";59;"vysokoškolskı pedagog UTB Zlín";"Zlín";585068;724;724;"A";43;0;2.18;"N";0;0
13;30;11;"Ilona";"Plšková";"";"";60;"generální øeditelka AIRCRAFT INDUSTRIES";"Sazovice";585726;99;724;"A";29;0;1.47;"N";0;0
13;30;12;"Bronislav";"Kalenda";"";"";62;"lesní správce, èlen Zastupitelstva mìsta Vizovice";"Vizovice";585939;724;724;"A";41;0;2.08;"N";0;0
13;30;13;"Vladimír";"Kruliš";"Mgr.";"Ph.D.";35;"vedoucí Odd. vnitrostát. cest Kanc. prezidenta";"Zlín";585068;724;724;"A";49;0;2.48;"N";0;0
13;30;14;"Miroslav";"Pecháèek";"Ing.";"";52;"místopøedseda pøedstav. Nemocnice Val.Mez., a.s.";"Vsetín";541630;99;724;"A";21;0;1.06;"N";0;0
13;30;15;"Vìra";"Karafiátová";"PhDr.";"";60;"uèitelka Obchodní akademie Uherské Hradištì";"Uherské Hradištì";592005;724;724;"A";33;0;1.67;"N";0;0
13;30;16;"Ludìk";"Míšek";"Ing.";"";49;"vedoucí pøíjmu zboí UNI HOBBY Market Staré Mìsto";"Kromìøí";588296;724;724;"A";15;0;.76;"N";0;0
13;30;17;"Jakub";"Slaèík";"";"";38;"jednatel spoleènosti podnikající ve stavebnictví";"Medlovice";592366;724;724;"A";37;0;1.87;"N";0;0
13;30;18;"Radek";"Šašinka";"Ing.";"";53;"energetik, dlouholetı èlen Klubu stolního tenisu";"Komòa";592277;99;724;"A";20;0;1.01;"N";0;0
13;30;19;"Aleš";"Mìdílek";"";"";58;"taneèní mistr,majitel Taneè. školy A. A. Mìdílkovi";"Zlín";585068;99;724;"A";47;0;2.38;"N";0;0
13;30;20;"Zdenìk";"Koèíb";"Bc.";"";46;"oborovı specialista Èeské dráhy a.s.";"Zlín";585068;99;724;"A";9;0;.45;"N";0;0
13;30;21;"Hana";"Petrelková";"Ing.";"";42;"odbornı technickı pracovník";"Uherské Hradištì";592005;724;724;"A";23;0;1.16;"N";0;0
