row_id,first_name,last_name,titles,highest_titles,gender,approx_birth_year,occupation,residence,region,nominate_party,member_party,party,abs_votes,pct_votes,rank,mandate
7453,Oldřich,Vícha,,No title,Male,1943,místostarosta,Vítkov,Moravskoslezský kraj,ČSSD,ČSSD,Česká strana sociálně demokratická,539,0.33,-,9
7454,Jiří,Vzientek,Ing.,Master,Male,1978,asistent poslance,Sviadnov,Moravskoslezský kraj,ČSSD,ČSSD,Česká strana sociálně demokratická,2563,1.57,*,4
7455,Petr,Balog,,No title,Male,1979,romský poradce,Ostrov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",24,0.29,-,17
7456,Miloš,Bárta,Mgr.,Master,Male,1962,středoškolský učitel,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",106,1.28,-,26
7457,Marek,Bartůšek,,No title,Male,1974,manažer logistik,Mariánské Lázně,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",15,0.18,-,30
7458,Martin,Bezouška,,No title,Male,1964,podnikatel,Jáchymov,Karlovarský kraj,"""Altern""",NEZ/DEM,"""ALTERNATIVA PRO KRAJ""",14,0.17,-,32
7459,Jiří,Brož,Mgr.,Master,Male,1969,jednatel společnosti,Karlovy Vary,Karlovarský kraj,"""Altern""","""Altern""","""ALTERNATIVA PRO KRAJ""",126,1.53,-,7
7460,Viktor,David,,No title,Male,1956,jednatel společnosti,Karlovy Vary,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",84,1.02,-,6
7461,Martin,Dědič,Ing.,Master,Male,1966,hlavní ekolog,Sokolov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",57,0.69,-,25
7462,Miroslav,Drobný,,No title,Male,1972,pracovník gastronomie,Nejdek,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",32,0.38,-,29
7463,Jarmila,Dušková,Ing.,Master,Female,1956,ekonomka,Cheb,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",100,1.21,-,28
7464,Ljubo,Fistr,,No title,Male,1949,starosta,Vojtanov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",31,0.37,-,12
7465,Lucie,Gabányiová,JUDr.,Doctor,Female,1962,notářka,Karlovy Vary,Karlovarský kraj,"""Altern""","""Altern""","""ALTERNATIVA PRO KRAJ""",299,3.63,-,18
7466,Eva,Guhová,,No title,Female,1950,předsedkyně OS OPB,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",105,1.27,-,40
7467,Bohdan,Havel,Mgr.,Master,Male,1963,obchodní manažer,Kraslice,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",242,2.94,*,5
7468,Jan,Horník,Ing.,Master,Male,1954,"starosta,senátor",Boží Dar,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",2003,24.34,*,1
7469,Zbyněk,Illek,,No title,Male,1954,galerista,Cheb,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",228,2.77,-,5
7470,Jana,Jandová,,No title,Female,1954,ekonomka,Karlovy Vary,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",33,0.4,-,24
7471,Radomír,Johanes,MUDr.,Doctor,Male,1956,lékař-gynekolog,Cheb,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",191,2.32,-,9
7472,Petr,Klír,,No title,Male,1947,starosta,Lipová,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",56,0.68,-,11
7473,Jiří,Kotek,Ing.,Master,Male,1957,"manažer,projektování",Karlovy Vary,Karlovarský kraj,"""Altern""","""Altern""","""ALTERNATIVA PRO KRAJ""",1323,16.07,*,2
7474,Stanislav,Kubín,MUDr.,Doctor,Male,1955,lékař chirurg.odd. v nemocnici,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",898,10.91,*,3
7475,Antonín,Kunc,,No title,Male,1954,pracovník v sociální oblasti,Sokolov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",32,0.38,-,13
7476,Martin,Lenomar,,No title,Male,1967,pedagog,Šabina,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",16,0.19,-,33
7477,Vojtěch,Lískovec,MVDr.,Doctor,Male,1952,veterinární lékař,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",195,2.36,-,37
7478,Václav,Malý,,No title,Male,1951,dispečer,Chodov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",11,0.13,-,31
7479,Naděžda,Martáková,,No title,Female,1966,manažerka,Karlovy Vary,Karlovarský kraj,"""Altern""",NEZ/DEM,"""ALTERNATIVA PRO KRAJ""",48,0.58,-,14
7480,Petr,Masák,Mgr.,Master,Male,1952,ředitel Infocentra,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",157,1.9,-,15
7481,Petr,Mikulecký,,No title,Male,1946,důchodce,Chodov,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",14,0.17,-,43
7482,Jiří,Morávek,MUDr.,Doctor,Male,1952,praktický lékař,Žlutice,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",145,1.76,-,3
7483,Jaroslav,Nöbauer,MUDr.,Doctor,Male,1970,lékař ortoped.odd.v nemocnici,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",311,3.77,-,23
7484,Milan,Parihuzič,,No title,Male,1957,podnikatel,Sokolov,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",11,0.13,-,38
7485,Pavel,Paroubek,,No title,Male,1954,obchodní ředitel,Kynšperk nad Ohří,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",7,0.08,-,19
7486,František,Pavelka,Ing.,Master,Male,1956,zeměměřič,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",62,0.75,-,41
7487,Vojtěch,Plachý,Ing.,Master,Male,1963,podnikatel,Karlovy Vary,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",67,0.81,-,34
7488,Miroslav,Plevný,Doc.Dr Ing.,Associate Professor (docent),Male,1965,"místostarosta,vysokoš.učitel",Cheb,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",716,8.7,*,4
7489,Jaroslav,Růžička,RNDr.,Doctor,Male,1962,ekolog,Karlovy Vary,Karlovarský kraj,"""Altern""",SNK ED,"""ALTERNATIVA PRO KRAJ""",611,7.42,-,1
7490,Václav,Slavík,Mgr.Bc,Master,Male,1974,ředitel školy,Žlutice,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",68,0.82,-,21
7491,Jiří,Souček,MUDr.,Doctor,Male,1950,primář dět.odd.v nemocnici,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",327,3.97,-,22
7492,Ivan,Stefan,Ing.,Master,Male,1945,starosta,Královské Poříčí,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",122,1.48,-,8
7493,Sonia,Sudimacová,,No title,Female,1971,lektorka programů NO,Františkovy Lázně,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",31,0.37,-,39
7494,František,Šnajdauf,Ing.,Master,Male,1954,živnostník,Františkovy Lázně,Karlovarský kraj,"""Altern""",US-DEU,"""ALTERNATIVA PRO KRAJ""",70,0.85,-,2
7495,Jiří,Tišer,Ing.,Master,Male,1954,živnostník,Mariánské Lázně,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",18,0.21,-,35
7496,Marketa,Tomková,,No title,Female,1968,optička,Horní Blatná,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",41,0.49,-,42
7497,Antonín,Veselý,PhDr.,Doctor,Male,1945,školský inspektor,Aš,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",38,0.46,-,20
7498,Martin,Vlasák,Mgr.,Master,Male,1966,ředitel školy,Mariánské Lázně,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",40,0.48,-,27
7499,Václav,Vlasatý,,No title,Male,1958,podnikatel,Karlovy Vary,Karlovarský kraj,"""Altern""",NEZ/DEM,"""ALTERNATIVA PRO KRAJ""",44,0.53,-,10
7500,Jaroslav,Vobořil,MUDr.,Doctor,Male,1966,lázeňský lékař,Karlovy Vary,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",53,0.64,-,16
7501,Olga,Zámostná,,No title,Female,1939,konzultantka dot. projektů,Nová Role,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",247,3,-,4
7502,Jiří,Ženíšek,Ing.,Master,Male,1966,účetní poradce,Toužim,Karlovarský kraj,"""Altern""",BEZPP,"""ALTERNATIVA PRO KRAJ""",46,0.55,-,36
7503,Pavel,Bělobrádek,MVDr.,Doctor,Male,1977,veterinární lékař,Náchod,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,739,5.35,-,4
7504,Miroslav,Berger,,No title,Male,1965,výpravčí České dráhy,Vamberk,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,79,0.57,-,41
7505,Martin,Bičiště,MUDr.,Doctor,Male,1974,lékař,Lázně Bělohrad,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,253,1.83,-,19
7506,Josef,Bušák,Ing.,Master,Male,1971,starosta obce Borovnice,Borovnice,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,58,0.42,-,31
7507,Václav,Derner,RNDr.,Doctor,Male,1958,ředitel Filharmonie HK,Třebechovice pod Orebem,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,704,5.1,-,15
7508,Vladimír,Derner,Ing.,Master,Male,1956,stavební inženýr,Třebechovice pod Orebem,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,2113,15.31,*,1
7509,Zdeněk,Doležal,Ing.,Master,Male,1933,důchodce,Nový Bydžov,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,29,0.21,-,27
7510,Jan,Falta,Ing. arch.,Master,Male,1966,architekt,Hradec Králové,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,228,1.65,-,20
7511,Jiří,Hanuš,Ing.,Master,Male,1948,poslanec parlamentu ČR,Červený Kostelec,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,642,4.65,-,22
7512,Jiří,Hanuš,Ing.,Master,Male,1944,místost. města Rtyně v Podkrk.,Rtyně v Podkrkonoší,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,89,0.64,-,34
7513,Hana,Hátlová,Mgr.,Master,Female,1955,ředitelka základní školy,Boháňka,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,90,0.65,-,11
7514,Helena,Hejtmanová,,No title,Female,1962,zdravotní sestra,Nová Paka,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,62,0.44,-,37
7515,Kateřina,Hojná,Mgr.,Master,Female,1965,farmaceut,Dvůr Králové nad Labem,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,476,3.45,-,3
7516,Pavel,Hůlek,,No title,Male,1975,obchodní manažer,Dobruška,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,129,0.93,-,10
7517,Antonín,Hurdálek,,No title,Male,1948,důchodce,Hronov,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,65,0.47,-,30
7518,Jana,Janečková,,No title,Female,1988,studentka Univerzity HK,Rokytnice v Orlických horách,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,121,0.87,-,23
7519,Jan,Janoušek,Ing.,Master,Male,1979,projektant dopravních staveb,Jičín,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,114,0.82,-,12
7520,Stanislav,Javůrek,Ing.,Master,Male,1957,starosta obce Černilov,Černilov,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,132,0.95,-,38
7521,Jiří,Jebavý,JUDr.,Doctor,Male,1971,právník,Vrchlabí,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,99,0.71,-,21
7522,Jaroslav,Jirásko,Ing.,Master,Male,1967,ředitel základní školy,Lázně Bělohrad,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,517,3.74,*,4
7523,Karel,Klíma,Bc.,Bachelor,Male,1957,starosta města Hostinné,Hostinné,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,704,5.1,-,2
7524,Jaromír,Kotěra,,No title,Male,1959,starosta obce Černožice,Černožice,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,70,0.5,-,33
7525,Pavel,Kováříček,,No title,Male,1954,ředitel ZUŠ Rychnov n. K.,Rychnov nad Kněžnou,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,93,0.67,-,32
7526,Marie,Kubínová,Bc.,Bachelor,Female,1983,technolog,Údrnice,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,40,0.28,-,28
7527,Pavla,Maršíková,Ing.,Master,Female,1948,místostarostka města Náchod,Náchod,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,497,3.6,-,8
7528,Veronika,Meisnerová,Ing.,Master,Female,1968,vikariátní účetní,Trutnov,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,106,0.76,-,17
7529,Petr,Mišoň,Ing.,Master,Male,1945,soukromý podnikatel,Mladé Buky,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,79,0.57,-,40
7530,Jiří,Mošna,Mgr.,Master,Male,1974,probační a mediační služba ČR,Nemyčeves,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,39,0.28,-,36
7531,Antonín,Novotný,,No title,Male,1944,starosta obce Podbřezí,Podbřezí,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,135,0.97,-,29
7532,Josef,Petera,Ing.,Master,Male,1949,starosta obce Přepychy,Přepychy,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,113,0.81,-,25
7533,Antonín,Petráček,MUDr.,Doctor,Male,1968,lékař,Dvůr Králové nad Labem,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,284,2.05,-,14
7534,Alena,Polívková,,No title,Female,1957,zdravotní sestra,Všestary,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,146,1.05,-,24
7535,Miroslav,Richter,PaedDr.,Doctor,Male,1956,místostarosta m. Rychnov n.K.,Rychnov nad Kněžnou,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,250,1.81,-,6
7536,Jiří,Ringel,Mgr.,Master,Male,1963,učitel na gymnáziu v Broumově,Broumov,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,216,1.56,-,18
7537,Josef,Řehák,MVDr.,Doctor,Male,1947,"referent VaK, a.s.",Náchod,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,162,1.17,-,35
7538,Jiří,Stejskal,RNDr.,Doctor,Male,1961,ředitel Diecézní charity,Dobruška,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,852,6.17,-,1
7539,Petr,Stejskal,Ing.,Master,Male,1967,živnostník,Hradec Králové,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,136,0.98,-,9
7540,Stanislav,Tlášek,,No title,Male,1950,starosta města Sobotka,Sobotka,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,159,1.15,-,5
7541,Miroslav,Uchytil,Ing.,Master,Male,1958,starosta města Chlumec n. C.,Chlumec nad Cidlinou,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,1922,13.93,*,2
7542,Pavel,Ulrich,,No title,Male,1966,starosta obce Kvasiny,Kvasiny,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,152,1.1,-,13
7543,Jiří,Veselý,MUDr.,Doctor,Male,1969,primář interního oddělení,Broumov,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,1106,8.01,*,3
7544,Vítězslav,Vítek,,No title,Male,1950,starosta obce Suchý Důl,Suchý Důl,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,156,1.13,-,16
7545,Martin,Vitvar,,No title,Male,1966,technolog,Nová Paka,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,163,1.18,-,26
7546,Jan,Vlček,Ing.,Master,Male,1950,úředník,Česká Skalice,Královéhradecký kraj,KDU-ČSL,KDU-ČSL,Koalice pro Královéhradecký kraj,89,0.64,-,39
7547,Zbyněk,Vobořil,Prof. MUDr. DrSc.,Professor,Male,1941,"lékař, profesor UK",Dvůr Králové nad Labem,Královéhradecký kraj,Nestran.,BEZPP,Koalice pro Královéhradecký kraj,810,5.87,-,7
7548,Na,,"NA",No title,Male,NA,NA,NA,Jihomoravský kraj,NA,NA,Folklor i Společnost,NA,NA,NA,NA
7549,Jan,Čech,,No title,Male,1952,obchodní zástupce,Tanvald,Liberecký kraj,ČSNS,BEZPP,Česká strana národně sociální,5,0,NA,NA
7550,Maruše,Čechová,,No title,Female,1926,účetní v.v.,Tanvald,Liberecký kraj,ČSNS,ČSNS,Česká strana národně sociální,4,0,NA,NA
7551,Josef,Hanzlovič,,No title,Male,1948,podnikatel,Janov nad Nisou,Liberecký kraj,ČSNS,ČSNS,Česká strana národně sociální,9,0,NA,NA
7552,Milan,Hozda,,No title,Male,1945,technik v.v.,Zásada,Liberecký kraj,ČSNS,BEZPP,Česká strana národně sociální,7,0,NA,NA
7553,Zdeněk,Joukl,Ing.,Master,Male,1941,ekolog,Desná,Liberecký kraj,ČSNS,BEZPP,Česká strana národně sociální,8,0,NA,NA
7554,Jaroslav,Jůna,,No title,Male,1937,technolog v.v.,Zásada,Liberecký kraj,ČSNS,ČSNS,Česká strana národně sociální,9,0,NA,NA
7555,Břetislav,Nesvadba,,No title,Male,1939,manažer,Desná,Liberecký kraj,ČSNS,BEZPP,Česká strana národně sociální,7,0,NA,NA
7556,Michaela,Sýkorová,,No title,Female,1977,úřednice,Smržovka,Liberecký kraj,ČSNS,BEZPP,Česká strana národně sociální,6,0,NA,NA
7557,Lukáš,Balvín,,No title,Male,1986,student,Hýskov,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,33,0,NA,NA
7558,Jiří,Bárta,,No title,Male,1985,student,Řimovice,Středočeský kraj,DS,DS,Dělnická strana - za zrušení poplatků ve zdravotnictví,113,0,NA,NA
7559,Hana,Bartoníčková,,No title,Female,1971,zdravotní sestra,Všetaty,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,117,0,NA,NA
7560,Jiří,Bunda,,No title,Male,1980,technický pracovník,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,126,0,NA,NA
7561,Kamila,Drbohlavová,,No title,Female,1981,zdravotní sestra,Velký Borek,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,104,0,NA,NA
7562,Michaela,Dupová,,No title,Female,1989,student,Pletený Újezd,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,33,0,NA,NA
7563,Michal,Glas,,No title,Male,1986,student,Kladno,Středočeský kraj,DS,DS,Dělnická strana - za zrušení poplatků ve zdravotnictví,71,0,NA,NA
7564,Vendula,Hanousková,,No title,Female,1987,zdravotní sestra,Řepín,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,88,0,NA,NA
7565,Marcela,Helebrantová,,No title,Female,1971,kontrolorka kvality,Zbečno,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,56,0,NA,NA
7566,Luboš,Hořejš,,No title,Male,1960,topenář,Kladno,Středočeský kraj,DS,DS,Dělnická strana - za zrušení poplatků ve zdravotnictví,111,0,NA,NA
7567,Jana,Chlumcová,,No title,Female,1981,zdravotní sestra,Malý Újezd,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,90,0,NA,NA
7568,Drahomíra,Jiskrová,,No title,Female,1964,sanitářka,Mělník,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,104,0,NA,NA
7569,Milan,Kopta,,No title,Male,1975,kontrolor výroby,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,36,0,NA,NA
7570,Zdeněk,Kordule,,No title,Male,1988,dělník,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,43,0,NA,NA
7571,Milan,Kubík,,No title,Male,1986,prodavač,Rynholec,Středočeský kraj,DS,DS,Dělnická strana - za zrušení poplatků ve zdravotnictví,34,0,NA,NA
7572,Tomáš,Kuliha,,No title,Male,1986,tesař,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,35,0,NA,NA
7573,Pavel,Kysela,,No title,Male,1972,technický pracovník,Velká Dobrá,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,55,0,NA,NA
7574,Michal,Milfort,,No title,Male,1980,živnostník,Vraňany,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,21,0,NA,NA
7575,Jan,Ondík,,No title,Male,1986,skladník,Malý Újezd,Středočeský kraj,DSSS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,25,0,NA,NA
7576,Markéta,Pražáková,,No title,Female,1990,student,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,44,0,NA,NA
7577,Zbyněk,Slavík,,No title,Male,1988,student,Kladno,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,41,0,NA,NA
7578,Milan,Soukup,Bc.,Bachelor,Male,1965,technický pracovník,Neratovice,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,120,0,NA,NA
7579,Radka,Soukupová,,No title,Female,1971,nutriční terapeut,Neratovice,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,79,0,NA,NA
7580,Monika,Štanglová,,No title,Female,1975,poštovní doručovatelka,Libiš,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,100,0,NA,NA
7581,Tomáš,Vandas,,No title,Male,1969,manažer,Velká Buková,Středočeský kraj,DS,DS,Dělnická strana - za zrušení poplatků ve zdravotnictví,199,0,NA,NA
7582,Markéta,Vostruhová,,No title,Female,1979,stravovací referent,Mělník,Středočeský kraj,DS,BEZPP,Dělnická strana - za zrušení poplatků ve zdravotnictví,55,0,NA,NA
